City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
280,Mamou,GN,2022-01-31 21:54:27,10.5,-12.0,73.02,18,71,3.38
281,Kahului,US,2022-01-31 21:54:27,20.8947,-156.47,79.97,72,73,11.01
282,Ahipara,NZ,2022-01-31 21:54:28,-35.1667,173.1667,69.12,90,100,14.45
283,Geraldton,AU,2022-01-31 21:54:28,-28.7667,114.6,68.41,60,10,17.27
284,Anuradhapura,LK,2022-01-31 21:54:28,8.3565,80.4173,69.35,87,1,4.81
285,Fairview,US,2022-01-31 21:53:54,40.8126,-73.999,31.26,85,76,2.77
286,Sao Joao Da Barra,BR,2022-01-31 21:54:29,-21.6403,-41.0511,82.49,90,97,6.17
287,Shancheng,CN,2022-01-31 21:54:30,34.7953,116.0817,29.26,33,95,6.85
288,Pangoa,PE,2022-01-31 21:54:30,-12.1167,-73.0,71.65,96,100,1.05
289,Srednekolymsk,RU,2022-01-31 21:54:30,67.45,153.6833,-15.02,93,100,4.61
290,Carutapera,BR,2022-01-31 21:54:31,-1.195,-46.02,76.66,90,99,5.28
291,Waipawa,NZ,2022-01-31 21:54:31,-41.4122,175.5153,70.93,59,96,4.7
292,Bembereke,BJ,2022-01-31 21:50:01,10.2283,2.6634,71.89,13,95,6.11
293,Byron Bay,AU,2022-01-31 21:54:32,-28.65,153.6167,82.35,78,38,1.63
294,Katsuura,JP,2022-01-31 21:54:32,35.1333,140.3,39.18,46,84,5.68
295,Saint George,US,2022-01-31 21:52:27,37.1041,-113.5841,64.87,19,0,1.99
296,Tokur,RU,2022-01-31 21:54:33,53.1333,132.9,-24.07,100,96,2.46
297,Darnah,LY,2022-01-31 21:54:33,32.767,22.6367,54.48,78,46,14.72
298,Obihiro,JP,2022-01-31 21:54:34,42.9172,143.2044,9.88,83,6,7.38
299,Karratha,AU,2022-01-31 21:54:34,-20.7377,116.8463,81.88,83,92,11.27
300,Bay City,US,2022-01-31 21:54:35,43.5945,-83.8889,32.0,65,0,0.0
301,Klaksvik,FO,2022-01-31 21:54:35,62.2266,-6.589,43.72,97,100,21.97
302,Manokwari,ID,2022-01-31 21:54:35,-0.8667,134.0833,76.12,81,100,12.71
303,Mahibadhoo,MV,2022-01-31 21:54:36,3.7833,72.9667,82.35,78,9,14.72
304,Gunjur,GM,2022-01-31 21:54:36,13.2019,-16.7339,77.07,57,100,5.75
305,Paamiut,GL,2022-01-31 21:54:37,61.994,-49.6678,21.54,86,100,19.01
306,Sakata,JP,2022-01-31 21:54:37,38.9167,139.855,32.94,78,100,12.33
307,Gubkinskiy,RU,2022-01-31 21:54:37,64.434,76.5026,4.95,96,100,8.19
308,Tripoli,LY,2022-01-31 21:53:35,32.8752,13.1875,56.17,42,49,16.55
309,Sept-Iles,CA,2022-01-31 21:53:02,50.2001,-66.3821,9.12,54,20,8.99
310,Aras,ES,2022-01-31 21:54:38,42.5617,-2.356,43.21,71,75,13.8
311,Alyangula,AU,2022-01-31 21:54:39,-13.8483,136.4192,80.47,94,40,8.05
312,Dauphin,CA,2022-01-31 21:54:39,51.1494,-100.0502,15.94,92,100,11.5
313,Itauna,BR,2022-01-31 21:54:39,-20.0753,-44.5764,74.41,93,100,2.59
314,Bristol,US,2022-01-31 21:51:34,41.8334,-71.1662,28.54,55,94,1.39
315,Shubarkuduk,KZ,2022-01-31 21:54:40,49.1447,56.4872,23.02,93,100,9.71
316,Cooma,AU,2022-01-31 21:54:40,-36.2333,149.1333,64.17,100,75,5.75
317,Kuito,AO,2022-01-31 21:54:41,-12.3833,16.9333,59.0,86,95,6.33
318,Imeni Zhelyabova,RU,2022-01-31 21:54:41,58.9544,36.5956,21.29,96,99,7.14
319,Ilulissat,GL,2022-01-31 21:54:42,69.2167,-51.1,-2.51,79,100,7.47
320,Linxia,CN,2022-01-31 21:54:42,35.6003,103.2064,11.89,85,83,3.78
321,Letnyaya Stavka,RU,2022-01-31 21:55:42,45.4306,43.4472,37.02,85,100,3.2
322,Kampot,KH,2022-01-31 21:55:43,10.6167,104.1833,77.05,83,29,3.53
323,Sola,VU,2022-01-31 21:55:43,-13.8833,167.55,81.27,83,100,0.0
324,Bagua Grande,PE,2022-01-31 21:55:44,-5.7561,-78.4411,92.01,39,84,7.9
325,Ponta Do Sol,PT,2022-01-31 21:55:44,32.6667,-17.1,65.03,48,37,12.64
326,Aswan,EG,2022-01-31 21:55:45,24.0934,32.907,52.9,54,0,4.61
327,Panormos,GR,2022-01-31 21:55:45,35.4182,24.6909,50.11,75,20,5.73
328,Aklavik,CA,2022-01-31 21:55:45,68.2191,-135.0107,3.2,78,75,13.8
329,Antalaha,MG,2022-01-31 21:55:46,-14.9003,50.2788,75.85,86,94,6.31
330,Gospic,HR,2022-01-31 21:55:46,44.5461,15.3747,40.69,90,100,8.59
331,Lasa,IT,2022-01-31 21:51:09,46.6166,10.7002,32.88,95,94,7.72
332,Brainerd,US,2022-01-31 21:52:59,46.358,-94.2008,23.29,63,0,9.22
333,Usinsk,RU,2022-01-31 21:55:47,65.9939,57.5281,1.06,98,100,8.23
334,Gizo,SB,2022-01-31 21:55:47,-8.103,156.8419,83.48,76,100,7.11
335,Yazd,IR,2022-01-31 21:55:48,31.8972,54.3675,42.91,26,75,4.61
336,Natal,BR,2022-01-31 21:55:48,-5.795,-35.2094,83.05,78,40,11.5
337,College,US,2022-01-31 21:55:49,64.8569,-147.8028,-3.1,73,5,1.14
338,Khandbari,NP,2022-01-31 21:55:49,27.3747,87.2039,47.17,85,69,3.15
339,Souillac,MU,2022-01-31 21:55:50,-20.5167,57.5167,80.37,83,75,18.41
340,Kalmanka,RU,2022-01-31 21:55:50,52.8992,83.5433,13.3,95,100,5.95
341,Ornskoldsvik,SE,2022-01-31 21:55:51,63.2909,18.7153,13.15,92,100,9.22
342,Robeasca,RO,2022-01-31 21:55:51,45.1667,27.1333,35.24,66,88,5.19
343,Melfi,IT,2022-01-31 21:55:51,40.9965,15.6514,46.49,91,100,3.56
344,Padang,ID,2022-01-31 21:51:46,-0.9492,100.3543,77.05,88,56,3.31
345,Apt,FR,2022-01-31 21:55:52,43.8833,5.4,43.61,47,6,28.54
346,Rawson,AR,2022-01-31 21:55:52,-43.3002,-65.1023,77.4,23,61,10.51
347,Micheweni,TZ,2022-01-31 21:55:53,-4.9667,39.8333,78.75,78,35,7.92
348,Bambous Virieux,MU,2022-01-31 21:55:53,-20.3428,57.7575,80.22,83,75,18.41
349,Torbat-E Jam,IR,2022-01-31 21:55:54,35.244,60.6225,39.61,41,13,2.08
350,Zhezkazgan,KZ,2022-01-31 21:55:54,47.8043,67.7144,0.09,99,92,5.55
351,Mayo,US,2022-01-31 21:55:55,38.8876,-76.5119,36.77,58,0,7.0
352,Dabat,ET,2022-01-31 21:55:55,12.9842,37.765,53.8,49,52,2.55
353,Savannakhet,LA,2022-01-31 21:55:55,16.566,104.751,61.86,79,8,7.81
354,Mahajanga,MG,2022-01-31 21:55:56,-15.7167,46.3167,80.62,83,20,3.44
355,Cedar City,US,2022-01-31 21:52:13,37.6775,-113.0619,54.57,19,0,10.36
356,Point Pedro,LK,2022-01-31 21:55:57,9.8167,80.2333,77.14,74,0,11.01
357,Doha,QA,2022-01-31 21:55:57,25.2867,51.5333,64.38,88,0,1.14
358,Naze,JP,2022-01-31 21:55:57,28.3667,129.4833,49.12,66,52,7.07
359,Laguna,US,2022-01-31 21:52:19,38.421,-121.4238,65.88,55,0,3.0
360,Nalut,LY,2022-01-31 21:55:58,30.3333,10.85,47.82,37,42,9.89
361,Ostersund,SE,2022-01-31 21:55:59,63.1792,14.6357,10.62,92,100,8.05
362,Te Anau,NZ,2022-01-31 21:55:59,-45.4167,167.7167,67.86,56,83,1.36
363,Pangnirtung,CA,2022-01-31 21:55:59,66.1451,-65.7125,-27.4,75,20,0.0
364,Itaituba,BR,2022-01-31 21:56:00,-4.2761,-55.9836,84.36,79,40,0.0
365,Egvekinot,RU,2022-01-31 21:56:00,66.3167,-179.1667,0.09,73,82,11.56
366,Maragogi,BR,2022-01-31 21:57:00,-9.0122,-35.2225,79.99,76,9,7.43
367,Maumere,ID,2022-01-31 21:57:01,-8.6199,122.2111,79.23,85,91,12.5
368,Marsaxlokk,MT,2022-01-31 21:57:01,35.8419,14.5431,59.07,76,0,16.11
369,Dukat,RU,2022-01-31 21:57:02,62.55,155.55,-7.24,99,100,5.99
370,Lata,PT,2022-01-31 21:57:02,40.1629,-8.3327,45.01,67,0,3.78
371,Manicore,BR,2022-01-31 21:57:02,-5.8092,-61.3003,76.73,95,90,1.61
372,Broome,US,2022-01-31 21:52:35,42.2506,-75.833,27.37,53,0,0.0
373,San Carlos De Bariloche,AR,2022-01-31 21:57:03,-41.1456,-71.3082,72.45,33,0,27.63
374,Middelburg,ZA,2022-01-31 21:57:03,-25.7751,29.4648,61.88,78,11,4.63
375,Peniche,PT,2022-01-31 21:57:04,39.3558,-9.3811,53.62,92,0,9.44
376,Bollnas,SE,2022-01-31 21:57:04,61.3482,16.3946,16.39,92,100,3.11
377,Putina,PE,2022-01-31 21:57:05,-15.4667,-69.4333,52.48,64,93,9.93
378,Mandiana,GN,2022-01-31 21:57:05,10.6333,-8.6833,78.46,15,31,5.32
379,Mirnyy,RU,2022-01-31 21:57:05,62.5353,113.9611,-11.04,97,97,5.12
380,Faya,SA,2022-01-31 21:57:06,18.3851,42.4509,55.92,78,3,6.78
381,Mormugao,IN,2022-01-31 21:57:06,15.4,73.8,72.18,70,3,8.93
382,Codrington,AU,2022-01-31 21:57:07,-38.2667,141.9667,63.95,66,52,17.54
383,Paulo Ramos,BR,2022-01-31 21:57:07,-4.2167,-45.1833,76.03,91,43,1.79
384,Okhotsk,RU,2022-01-31 21:57:07,59.3833,143.3,5.58,75,88,17.2
385,Hukuntsi,BW,2022-01-31 21:57:08,-24.0,21.75,74.37,64,100,7.99
386,Mantua,IT,2022-01-31 21:57:08,45.1667,10.7833,46.71,87,8,4.0
387,Yarada,IN,2022-01-31 21:57:09,17.65,83.2667,71.55,74,6,4.88
388,Garowe,SO,2022-01-31 21:57:09,8.4054,48.4845,69.75,83,61,12.06
389,Henties Bay,NA,2022-01-31 21:57:09,-22.116,14.2845,69.85,80,100,3.76
390,Peterhead,GB,2022-01-31 21:57:10,57.5058,-1.7981,42.12,88,100,13.98
391,Vilhena,BR,2022-01-31 21:57:10,-12.7406,-60.1458,71.82,94,100,12.66
392,Spirit River,CA,2022-01-31 21:55:25,55.7833,-118.8361,1.92,82,98,6.87
393,Vestmanna,FO,2022-01-31 21:57:11,62.1564,-7.1664,41.92,100,100,5.75
394,Mayya,RU,2022-01-31 21:57:11,61.7333,130.2811,-20.69,98,100,6.13
395,Sibenik,HR,2022-01-31 21:57:12,43.7272,15.9058,46.74,86,100,15.01
396,Trairi,BR,2022-01-31 21:57:12,-3.2778,-39.2689,79.54,78,34,11.63
397,Yumen,CN,2022-01-31 21:57:12,40.2833,97.2,15.67,29,100,6.42
398,Bakonycsernye,HU,2022-01-31 21:57:13,47.324,18.0751,36.32,96,97,8.48
399,Kargopol,RU,2022-01-31 21:57:13,61.5071,38.9456,13.78,95,100,6.64
400,Rocha,UY,2022-01-31 21:53:36,-34.4833,-54.3333,65.23,58,13,10.96
401,Northam,GB,2022-01-31 21:57:14,51.0333,-4.2167,48.61,88,81,16.84
402,Gushikawa,JP,2022-01-31 21:57:14,26.3544,127.8686,60.03,65,65,9.62
403,Cockburn Town,TC,2022-01-31 21:57:14,21.4612,-71.1419,73.22,74,99,23.6
404,Phan Thiet,VN,2022-01-31 21:57:15,10.9333,108.1,72.14,90,3,8.21
405,Methoni,GR,2022-01-31 21:57:15,36.8197,21.7049,51.22,80,97,10.69
406,Tura,IN,2022-01-31 21:57:16,25.5198,90.2201,54.16,63,17,3.76
407,Bosaso,SO,2022-01-31 21:57:16,11.2842,49.1816,75.97,82,48,6.44
408,Deputatskiy,RU,2022-01-31 21:57:16,69.3,139.9,-26.18,100,57,3.85
409,Wynyard,AU,2022-01-31 21:57:17,-41.0,145.7167,71.96,98,77,11.54
410,Sibolga,ID,2022-01-31 21:57:17,1.7427,98.7792,74.82,90,49,3.47
411,Santiago Del Estero,AR,2022-01-31 21:57:18,-27.7951,-64.2615,96.21,24,35,2.66
412,Basco,PH,2022-01-31 21:57:18,20.4487,121.9702,71.06,74,99,25.26
413,Dom Pedro,BR,2022-01-31 21:57:18,-4.4833,-44.45,75.22,94,49,2.55
414,Ahuimanu,US,2022-01-31 21:57:19,21.4447,-157.8378,80.37,65,99,1.99
415,Phonhong,LA,2022-01-31 21:58:19,18.5007,102.4166,65.07,84,30,0.49
416,Tulum,MX,2022-01-31 21:58:20,20.2167,-87.4667,73.92,69,99,6.67
417,Fairbanks,US,2022-01-31 21:58:20,64.8378,-147.7164,-3.08,76,5,1.05
418,Raudeberg,NO,2022-01-31 21:58:21,61.9875,5.1352,31.87,90,100,3.0
419,Tezu,IN,2022-01-31 21:58:21,27.9167,96.1667,53.04,91,100,3.94
420,Pangkalanbuun,ID,2022-01-31 21:58:21,-2.6833,111.6167,73.42,90,100,1.7
421,Ayan,RU,2022-01-31 21:58:22,56.45,138.1667,-0.47,69,100,15.82
422,Junin,AR,2022-01-31 21:58:06,-34.5838,-60.9433,75.99,28,10,12.39
423,Rincon,US,2022-01-31 21:58:23,32.296,-81.2354,66.38,52,98,4.76
424,San Juan,AR,2022-01-31 21:54:54,-31.5375,-68.5364,88.52,20,0,1.74
425,Poum,NC,2022-01-31 21:58:23,-20.2333,164.0167,80.74,74,100,12.64
426,Yenagoa,NG,2022-01-31 21:58:24,4.9247,6.2642,74.19,48,8,4.21
427,Port Shepstone,ZA,2022-01-31 21:58:24,-30.7414,30.455,76.55,91,100,13.47
428,Waddan,LY,2022-01-31 21:58:25,29.1614,16.139,52.45,35,1,6.93
429,Naryan-Mar,RU,2022-01-31 21:58:25,67.6713,53.087,8.04,96,100,7.43
430,Yaan,NG,2022-01-31 21:58:25,7.3833,8.5667,77.4,14,40,6.29
431,Hangu,CN,2022-01-31 21:58:26,39.2489,117.7892,19.06,49,0,7.0
432,Ambilobe,MG,2022-01-31 21:58:26,-13.2,49.05,74.08,94,90,1.25
433,Altamont,US,2022-01-31 21:58:27,42.2068,-121.7372,43.77,32,100,7.0
434,Mezen,RU,2022-01-31 21:58:27,65.8522,44.24,9.9,96,100,4.63
435,Coihaique,CL,2022-01-31 21:58:28,-45.5752,-72.0662,60.75,55,75,12.66
436,Carballo,ES,2022-01-31 21:58:28,43.213,-8.691,51.01,85,23,10.74
437,Almaznyy,RU,2022-01-31 21:58:29,48.0448,40.045,32.14,89,100,14.99
438,Port Keats,AU,2022-01-31 21:58:29,-14.25,129.55,80.53,81,64,23.78
439,Cayenne,GF,2022-01-31 21:58:30,4.9333,-52.3333,81.09,83,75,1.99
440,Kalemie,CD,2022-01-31 21:58:30,-5.9475,29.1947,68.67,91,90,5.55
441,Lorengau,PG,2022-01-31 21:58:31,-2.0226,147.2712,77.7,90,100,11.3
442,Touros,BR,2022-01-31 21:58:32,-5.1989,-35.4608,83.3,73,47,13.8
443,Severnyy-Kospashskiy,RU,2022-01-31 21:58:32,59.0925,57.8008,5.02,98,93,3.47
444,Miraflores,MX,2022-01-31 21:58:33,19.2167,-98.8083,74.03,33,20,5.84
445,Goderich,CA,2022-01-31 21:58:33,43.7501,-81.7165,26.92,54,32,8.05
446,Portree,GB,2022-01-31 21:58:34,57.4129,-6.1942,48.52,96,100,19.22
447,Thayetmyo,MM,2022-01-31 21:58:34,19.3167,95.1833,57.27,50,32,1.81
448,Toul,FR,2022-01-31 21:58:35,48.6667,5.9167,39.49,80,100,12.66
449,Brigantine,US,2022-01-31 21:56:59,39.4101,-74.3646,33.01,60,100,11.99
450,Camacha,PT,2022-01-31 21:58:35,33.0833,-16.3333,61.56,88,40,20.71
451,Barentu,ER,2022-01-31 21:58:36,15.1139,37.5928,66.34,44,21,3.89
452,Port Hardy,CA,2022-01-31 21:58:37,50.6996,-127.4199,43.75,87,75,5.75
453,Sredneuralsk,RU,2022-01-31 21:58:37,56.9892,60.4666,4.46,100,95,3.36
454,Artsyz,UA,2022-01-31 21:58:38,45.9919,29.4182,35.78,62,100,4.36
455,Nelson Bay,AU,2022-01-31 21:58:38,-32.7167,152.15,79.0,88,13,1.01
456,Inhambane,MZ,2022-01-31 21:59:39,-23.865,35.3833,76.26,82,30,8.34
457,Maraba,BR,2022-01-31 21:59:39,-5.3686,-49.1178,78.98,94,75,2.3
458,Longyan,CN,2022-01-31 21:59:39,25.1072,117.0225,46.27,98,100,2.46
459,Baker City,US,2022-01-31 21:59:40,44.7749,-117.8344,35.6,70,86,6.26
460,Buchanan,LR,2022-01-31 21:59:40,5.8808,-10.0467,79.57,85,56,6.51
461,Antofagasta,CL,2022-01-31 21:59:41,-23.65,-70.4,69.08,70,1,8.03
462,Tiszafoldvar,HU,2022-01-31 21:59:41,46.9833,20.25,37.71,75,0,4.61
463,Severo-Kurilsk,RU,2022-01-31 21:59:41,50.6789,156.125,28.9,73,100,21.41
464,Yoichi,JP,2022-01-31 21:59:42,43.2039,140.7703,15.62,69,60,9.91
465,Trat,TH,2022-01-31 21:59:42,12.5,102.5,83.98,94,32,0.76
466,Halifax,CA,2022-01-31 21:59:43,44.6453,-63.5724,24.85,59,20,12.66
467,Gelendzhik,RU,2022-01-31 21:59:43,44.5731,38.0747,42.44,78,93,13.29
468,Kolokani,ML,2022-01-31 21:59:43,13.5728,-8.0339,75.06,14,16,9.51
469,High Level,CA,2022-01-31 21:59:44,58.5169,-117.136,-2.09,71,100,9.22
470,Tamale,GH,2022-01-31 21:59:44,9.4008,-0.8393,79.47,10,100,7.38
471,Shingu,JP,2022-01-31 21:59:45,33.7333,135.9833,35.56,70,8,5.7
472,Vanimo,PG,2022-01-31 21:59:45,-2.6741,141.3028,76.71,81,100,5.01
473,Madang,PG,2022-01-31 21:59:45,-5.2246,145.7966,76.3,92,100,4.7
474,Ilinskiy,RU,2022-01-31 21:59:46,55.619,38.1182,30.88,93,100,6.71
475,Areosa,PT,2022-01-31 21:59:46,41.7178,-8.8571,52.86,78,3,10.98
476,La Paz,BO,2022-01-31 21:59:46,-16.5,-68.15,57.18,58,75,8.05
477,Pevek,RU,2022-01-31 21:59:47,69.7008,170.3133,-15.75,96,100,0.69
478,San Andres,CO,2022-01-31 21:59:47,12.5847,-81.7006,78.82,83,75,12.66
479,Caucaia,BR,2022-01-31 21:59:48,-3.7361,-38.6531,82.35,74,0,10.36
480,Aykhal,RU,2022-01-31 21:59:48,66.0,111.5,-26.81,100,91,5.28
481,Lavrentiya,RU,2022-01-31 21:59:48,65.5833,-171.0,-0.65,83,59,12.08
482,Ialibu,PG,2022-01-31 21:55:54,-6.2821,143.9935,56.21,96,100,2.33
483,Mama,RU,2022-01-31 21:59:49,58.3106,112.8986,-8.12,99,99,3.69
484,Kjollefjord,NO,2022-01-31 21:59:49,70.9457,27.3465,13.78,85,93,8.55
485,Vozhega,RU,2022-01-31 21:59:50,60.4725,40.2213,18.16,94,100,8.01
486,Santa Cruz,BO,2022-01-31 21:59:50,-17.8,-63.1667,92.66,52,40,12.66
487,Abengourou,CI,2022-01-31 21:59:50,6.7297,-3.4964,72.27,18,98,3.58
488,Hami,CN,2022-01-31 21:59:51,42.8,93.45,21.02,37,0,3.42
489,Zambezi,ZM,2022-01-31 21:59:51,-13.5432,23.1047,64.33,97,95,5.06
490,Clyde River,CA,2022-01-31 21:59:52,70.4692,-68.5914,-28.97,75,75,2.3
491,Rock Sound,BS,2022-01-31 21:59:52,24.9,-76.2,67.69,57,8,14.99
492,Turbat,PK,2022-01-31 21:59:52,26.0023,63.044,70.0,26,0,10.07
493,Anchorage,US,2022-01-31 21:59:51,61.2181,-149.9003,21.63,90,75,0.0
494,Fort Collins,US,2022-01-31 21:55:34,40.5853,-105.0844,59.16,36,0,4.0
495,Kasama,ZM,2022-01-31 21:59:53,-10.2129,31.1808,60.39,97,57,1.74
496,Plyussa,RU,2022-01-31 21:59:54,58.4308,29.3654,23.74,97,100,3.83
497,Gusau,NG,2022-01-31 21:59:54,12.1628,6.6614,65.93,16,3,10.02
498,Koungou,YT,2022-01-31 21:59:54,-12.7336,45.2042,80.31,89,0,4.61
499,Tomaszow Mazowiecki,PL,2022-01-31 21:59:55,51.5313,20.0086,29.48,10,89,4.56
500,Quatre Cocos,MU,2022-01-31 21:59:55,-20.2078,57.7625,79.09,78,34,25.59
501,Berlevag,NO,2022-01-31 21:59:56,70.8578,29.0864,15.6,67,0,13.8
502,Qui Nhon,VN,2022-01-31 21:59:56,13.7667,109.2333,73.81,90,59,9.82
503,Prince Rupert,CA,2022-01-31 21:59:56,54.3161,-130.3201,39.29,75,100,3.44
504,Pustoshka,RU,2022-01-31 21:59:57,56.3355,29.369,24.22,99,99,3.0
505,Verkhoyansk,RU,2022-01-31 22:00:57,67.5447,133.385,-30.5,100,100,0.72
506,Pondicherry,IN,2022-01-31 22:00:06,11.93,79.83,74.64,79,13,2.53
507,Viedma,AR,2022-01-31 22:00:31,-40.8135,-62.9967,78.91,16,56,9.37
508,Ammon,US,2022-01-31 22:00:58,43.4696,-111.9666,27.1,75,40,3.0
509,Turukhansk,RU,2022-01-31 22:00:58,65.8167,87.9833,10.0,94,100,12.53
510,Moussoro,TD,2022-01-31 22:00:29,13.6408,16.4901,62.47,14,2,17.72
511,Pemba,MZ,2022-01-31 22:00:59,-12.974,40.5178,79.72,79,70,6.29
512,Matamoros,MX,2022-01-31 22:00:59,25.5333,-103.25,72.1,19,0,7.83
513,Banda Aceh,ID,2022-01-31 22:01:00,5.5577,95.3222,76.98,83,58,7.67
514,Aden,YE,2022-01-31 22:00:04,12.7794,45.0367,77.05,71,34,13.04
515,Lima,PE,2022-01-31 21:58:59,-12.0432,-77.0282,77.9,66,0,5.99
516,Iquitos,PE,2022-01-31 22:01:01,-3.7481,-73.2472,83.82,60,100,2.93
517,Sanandaj,IR,2022-01-31 22:01:01,35.3144,46.9923,24.57,95,100,1.68
518,Walvis Bay,NA,2022-01-31 22:01:01,-22.9575,14.5053,70.09,81,83,8.08
519,Molina,CL,2022-01-31 22:01:02,-35.1167,-71.2833,85.44,19,0,14.05
520,Waingapu,ID,2022-01-31 22:01:02,-9.6567,120.2641,77.67,85,92,10.18
521,Woodmere,US,2022-01-31 22:01:03,40.6321,-73.7126,30.92,51,85,1.99
522,Cavalcante,BR,2022-01-31 22:01:03,-13.7975,-47.4583,69.15,93,100,0.11
523,Olga,RU,2022-01-31 22:01:03,43.7444,135.2892,6.58,75,0,6.53
524,Chara,RU,2022-01-31 22:01:04,56.9064,118.2631,-22.16,90,75,0.92
525,West Bay,KY,2022-01-31 22:01:04,19.3667,-81.4167,76.06,63,18,3.0
526,Presque Isle,US,2022-01-31 21:58:36,46.6811,-68.0159,13.28,78,100,4.88
527,Smithers,CA,2022-01-31 22:00:07,54.7804,-127.1743,27.18,87,93,0.72
528,Weimar,DE,2022-01-31 22:01:05,50.9833,11.3167,36.59,93,100,9.35
529,Impfondo,CG,2022-01-31 22:01:06,1.6381,18.0667,73.67,26,83,1.68
530,Dengfeng,CN,2022-01-31 22:01:06,34.4553,113.0281,30.0,51,62,2.24
531,Uptar,RU,2022-01-31 22:01:07,59.75,150.9167,-8.05,78,50,9.57
532,Sioux Lookout,CA,2022-01-31 22:01:07,50.1001,-91.917,23.99,90,100,8.93
533,Alta Floresta,BR,2022-01-31 21:59:56,-9.8756,-56.0861,72.86,96,69,2.71
534,Zyryanka,RU,2022-01-31 22:01:08,65.75,150.85,-14.28,95,100,9.98
535,Batagay,RU,2022-01-31 22:01:08,67.6333,134.6333,-27.38,98,100,1.28
536,Manakara,MG,2022-01-31 22:01:08,-22.1333,48.0167,75.02,86,65,4.18
537,Ninghai,CN,2022-01-31 22:01:09,29.2892,121.4247,39.0,83,89,3.98
538,Bom Jesus,BR,2022-01-31 22:01:09,-9.0744,-44.3586,80.15,65,85,1.66
539,Talnakh,RU,2022-01-31 22:01:10,69.4865,88.3972,-1.5,96,100,8.79
540,Auki,SB,2022-01-31 22:01:10,-8.7676,160.7034,81.07,82,99,3.18
541,Tubuala,PA,2022-01-31 22:01:11,9.5167,-79.0333,86.32,78,64,14.2
542,Flin Flon,CA,2022-01-31 22:01:11,54.7682,-101.865,7.74,94,100,12.08
543,Svarstad,NO,2022-01-31 22:01:11,59.399,9.9698,30.81,39,100,4.05
544,Teya,RU,2022-01-31 22:01:12,60.3778,92.6267,-8.19,100,88,3.36
545,Tra Vinh,VN,2022-01-31 21:57:53,9.9347,106.3453,76.8,80,40,8.48
546,Osmena,PH,2022-01-31 22:01:12,10.5208,119.9258,80.44,81,15,19.15
547,Sassandra,CI,2022-01-31 22:01:13,4.95,-6.0833,78.64,88,88,4.65
548,Seymchan,RU,2022-01-31 22:01:13,62.8833,152.4333,-10.89,92,100,5.35
549,Port-Cartier,CA,2022-01-31 22:01:14,50.0334,-66.8654,8.74,84,85,7.67
550,Kismayo,SO,2022-01-31 22:01:14,-0.3582,42.5454,77.54,78,86,11.27
551,Chapayeve,UA,2022-01-31 22:01:14,49.3662,35.8749,30.02,95,100,14.58
552,Isla,PH,2022-01-31 22:01:15,15.8939,120.3036,72.95,80,3,9.37
553,Merauke,ID,2022-01-31 22:01:10,-8.4667,140.3333,80.24,77,100,6.55
554,Wilmington,US,2022-01-31 22:02:15,34.2257,-77.9447,51.98,62,0,6.91
555,Luderitz,NA,2022-01-31 22:02:16,-26.6481,15.1594,66.25,85,8,3.31
556,Cap-Aux-Meules,CA,2022-01-31 22:02:16,47.3821,-61.8597,15.85,73,75,17.27
557,Cheremshan,RU,2022-01-31 22:02:17,54.6667,51.5,29.88,95,100,17.65
558,Shebalino,RU,2022-01-31 22:02:17,51.2917,85.6772,15.04,97,100,1.28
559,Eniwa,JP,2022-01-31 22:02:17,42.8779,141.5442,15.04,70,20,3.44
560,Fortuna,US,2022-01-31 22:02:18,40.5982,-124.1573,56.43,73,0,4.0
561,Vila Franca Do Campo,PT,2022-01-31 22:02:18,37.7167,-25.4333,60.19,81,59,15.08
562,Yongan,CN,2022-01-31 22:02:19,39.6957,113.6871,7.11,78,1,1.77
